vote_id,congress,chamber,rollnumber,rollcall_date,bill_number,bill_id,bill_match_status,member_vote_rows,evidence_layers,missing_links,vote_result,vote_question,vote_desc,source_url,claim_boundary
118-House-138,118,House,138,2023-03-08,HR140,118-hr-140,bill_progression_metadata,428,voteview_rollcall_metadata; voteview_bill_number; congressgov_bill_progression_overlap,district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-139,118,House,139,2023-03-09,HR140,118-hr-140,bill_progression_metadata,420,voteview_rollcall_metadata; voteview_bill_number; congressgov_bill_progression_overlap,district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,On Motion to Recommit,Protecting Speech from Government Interference Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-140,118,House,140,2023-03-09,HR140,118-hr-140,bill_progression_metadata,423,voteview_rollcall_metadata; voteview_bill_number; congressgov_bill_progression_overlap,district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Passage,Protecting Speech from Government Interference Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-141,118,House,141,2023-03-09,HJRES27,118-hjres-27,voteview_bill_number_only,423,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Passage,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of the Army, Corps of Engineers, Department of Defense and the Environmental Protection Agency relating to “Revised Definition of ’Waters of the United States’ ”",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-142,118,House,142,2023-03-10,S619,118-s-619,voteview_bill_number_only,417,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Passage,COVID-19 Origin Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-143,118,House,143,2023-03-22,HR1093,118-hr-1093,voteview_bill_number_only,396,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Motion to Suspend the Rules and Pass,"To direct the Secretary of State to submit to Congress a report on implementation of the advanced capabilities pillar of the trilateral security partnership between Australia, the United Kingdom, and the United States",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-144,118,House,144,2023-03-22,HR1159,118-hr-1159,voteview_bill_number_only,409,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Motion to Suspend the Rules and Pass,To amend the Taiwan Assurance Act of 2020 to require periodic reviews and updated reports relating to the Department of State’s Taiwan Guidelines,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-145,118,House,145,2023-03-23,HRES241,118-hres-241,voteview_bill_number_only,421,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 5) Parents Bill of Rights Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-146,118,House,146,2023-03-23,HRES241,118-hres-241,voteview_bill_number_only,421,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 5) Parents Bill of Rights Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-147,118,House,147,2023-03-23,HR406,118-hr-406,voteview_bill_number_only,419,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Passed,On Motion to Suspend the Rules and Pass,PARTNER with ASEAN Act,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-148,118,House,148,2023-03-23,HJRES30,118-hjres-30,voteview_bill_number_only,417,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,"Passage, Objections of the President To The Contrary Notwithstanding","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to “Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights”",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-149,118,House,149,2023-03-23,HR5,118-hr-5,voteview_bill_number_only,424,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-150,118,House,150,2023-03-23,HR5,118-hr-5,voteview_bill_number_only,424,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-151,118,House,151,2023-03-23,HR5,118-hr-5,voteview_bill_number_only,425,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Failed,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-152,118,House,152,2023-03-23,HR5,118-hr-5,voteview_bill_number_only,423,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Agreed to,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-House-153,118,House,153,2023-03-24,HR5,118-hr-5,voteview_bill_number_only,423,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Agreed to,On Agreeing to the Amendment,,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
