caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,simple-majority-mediation,Unicameral majority + mediation,45000,300.000,15668,104.453,300.000,0.348,1.000,0.585,0.605,0.204,0.209,0.652,0.000,0.000,0.000,0.000,0.363,0.154,0.391,0.233,0.823,0.742,0.474,0.000,0.000,0.000,0.177,0.828,0.160,0.088,0.466,0.149,0.534,0.000,0.000,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,supermajority-60,Unicameral 60 percent passage,45000,300.000,4126,27.507,300.000,0.092,1.000,0.665,0.714,0.061,0.360,0.908,0.000,0.000,0.000,0.000,0.746,0.019,0.146,0.197,0.826,0.296,0.346,0.000,0.000,0.000,0.174,0.000,0.000,0.052,0.028,0.000,0.663,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass,Default pass unless 2/3 block,45000,300.000,37848,252.320,300.000,0.841,1.000,0.533,0.495,0.449,0.107,0.159,0.000,0.000,0.000,0.446,0.025,0.674,0.667,0.256,0.802,0.993,0.592,0.000,0.000,0.000,0.198,0.000,0.000,0.166,0.763,0.000,0.393,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-mediation,Default pass + mediated amendments,45000,300.000,40380,269.200,300.000,0.897,1.000,0.519,0.491,0.466,0.135,0.103,0.000,0.000,0.000,0.453,0.016,0.505,0.515,0.258,0.816,0.995,0.612,0.000,0.000,0.000,0.184,0.832,0.163,0.132,0.955,0.148,0.405,0.000,0.000,0.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-harm-threshold,Default pass + harm-weighted threshold,45000,300.000,34661,231.073,300.000,0.770,1.000,0.535,0.504,0.412,0.114,0.230,0.000,0.000,0.000,0.438,0.078,0.593,0.642,0.244,0.804,0.995,0.544,0.000,0.000,0.000,0.196,0.000,0.000,0.143,0.276,0.000,0.408,0.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-compensation,Default pass + compensation amendments,45000,300.000,37839,252.260,300.000,0.841,1.000,0.533,0.489,0.448,0.107,0.159,0.000,0.000,0.000,0.447,0.025,0.673,0.666,0.257,0.802,0.995,0.611,0.000,0.000,0.000,0.198,0.000,0.000,0.123,0.934,0.140,0.412,0.000,0.000,0.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-affected-consent,Default pass + affected-group consent,45000,300.000,34713,231.420,269.893,0.771,0.900,0.536,0.507,0.413,0.113,0.229,0.100,0.000,0.000,0.436,0.028,0.596,0.643,0.243,0.807,0.995,0.540,0.000,0.000,0.000,0.193,0.000,0.000,0.122,0.949,0.148,0.427,0.000,0.000,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,45000,300.000,37850,252.333,300.000,0.841,1.000,0.533,0.495,0.448,0.107,0.159,0.000,0.000,0.000,0.448,0.026,0.675,0.667,0.258,0.803,0.992,0.594,0.044,0.651,4.945,0.197,0.000,0.000,0.166,0.762,0.000,0.392,0.000,0.000,0.675,0.000,0.000,0.000,0.000,0.000,9.496,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-budgeted-lobbying-mediation,Default pass + budgeted lobbying + mediation,45000,300.000,40378,269.187,300.000,0.897,1.000,0.519,0.491,0.466,0.135,0.103,0.000,0.000,0.000,0.454,0.016,0.505,0.516,0.260,0.816,0.994,0.617,0.044,0.651,5.317,0.184,0.833,0.163,0.131,0.958,0.149,0.404,0.000,0.000,0.505,0.000,0.000,0.000,0.000,0.000,10.056,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-anti-capture-bundle,Default pass + anti-capture bundle,45000,300.000,34024,226.827,287.727,0.756,0.959,0.537,0.515,0.406,0.112,0.244,0.041,0.000,0.000,0.443,0.032,0.603,0.663,0.177,0.812,0.955,0.436,0.000,0.000,0.000,0.188,0.000,0.000,0.152,0.598,0.000,0.410,0.000,0.000,0.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-informed-guarded,Default pass + informed guarded committee,45000,300.000,9948,66.320,66.687,0.221,0.222,0.587,0.654,0.130,0.244,0.779,0.543,0.235,0.000,0.197,0.510,0.072,0.247,0.206,0.862,0.628,0.372,0.000,0.000,0.000,0.138,0.000,0.000,0.082,0.095,0.000,0.555,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge,Default pass + challenge vouchers,45000,300.000,41210,274.733,300.000,0.916,1.000,0.508,0.473,0.466,0.098,0.084,0.000,0.000,0.100,0.470,0.051,0.699,0.623,0.260,0.805,0.976,0.620,0.000,0.000,0.000,0.195,0.000,0.000,0.180,0.894,0.000,0.362,0.000,0.000,0.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,45000,300.000,11588,77.253,77.773,0.258,0.259,0.581,0.674,0.150,0.255,0.742,0.741,0.000,0.000,0.211,0.455,0.083,0.249,0.164,0.825,0.853,0.275,0.000,0.000,0.000,0.175,0.000,0.000,0.073,0.081,0.000,0.562,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-adaptive-track,Default pass + adaptive tracks,45000,300.000,19759,131.727,279.447,0.439,0.931,0.563,0.602,0.247,0.173,0.561,0.068,0.000,0.000,0.244,0.181,0.222,0.404,0.197,0.813,0.910,0.367,0.000,0.000,0.000,0.187,0.000,0.000,0.100,0.235,0.000,0.519,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-sunset-trial,Default pass + sunset trial,45000,300.000,21342,142.280,300.000,0.474,1.000,0.555,0.613,0.263,0.152,0.526,0.000,0.000,0.000,0.355,0.093,0.275,0.468,0.175,0.824,0.975,0.296,0.000,0.000,0.000,0.176,0.000,0.000,0.099,0.277,0.000,0.523,0.000,0.000,0.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-earned-credits,Default pass + earned proposal credits,45000,300.000,23461,156.407,182.507,0.521,0.608,0.540,0.531,0.282,0.123,0.479,0.392,0.000,0.000,0.424,0.290,0.376,0.591,0.224,0.810,0.739,0.473,0.000,0.000,0.000,0.190,0.000,0.000,0.145,0.408,0.000,0.431,0.000,0.000,0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,bicameral-majority,Bicameral simple majority,45000,300.000,8020,53.467,300.000,0.178,1.000,0.622,0.669,0.111,0.281,0.822,0.000,0.000,0.000,0.000,0.577,0.054,0.234,0.204,0.828,0.520,0.372,0.000,0.000,0.000,0.172,0.000,0.000,0.070,0.068,0.000,0.601,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,presidential-veto,Bicameral majority + presidential veto,45000,300.000,5173,34.487,300.000,0.115,1.000,0.637,0.685,0.073,0.309,0.885,0.000,0.000,0.000,0.000,0.706,0.032,0.210,0.204,0.827,0.346,0.366,0.000,0.000,0.000,0.173,0.000,0.000,0.064,0.043,0.000,0.626,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2640,23
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,simple-majority,Unicameral simple majority,27000,180.000,5940,39.600,180.000,0.220,1.000,0.582,0.626,0.128,0.237,0.780,0.000,0.000,0.000,0.000,0.549,0.081,0.289,0.334,0.811,0.408,0.685,0.000,0.000,0.000,0.189,0.000,0.000,0.110,0.134,0.000,0.531,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,simple-majority-mediation,Unicameral majority + mediation,27000,180.000,8149,54.327,180.000,0.302,1.000,0.572,0.580,0.173,0.211,0.698,0.000,0.000,0.000,0.000,0.480,0.129,0.377,0.374,0.810,0.449,0.871,0.000,0.000,0.000,0.190,0.828,0.161,0.103,0.469,0.176,0.500,0.000,0.000,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,supermajority-60,Unicameral 60 percent passage,27000,180.000,1500,10.000,180.000,0.056,1.000,0.657,0.652,0.036,0.352,0.944,0.000,0.000,0.000,0.000,0.859,0.011,0.143,0.449,0.829,0.048,0.838,0.000,0.000,0.000,0.171,0.000,0.000,0.091,0.030,0.000,0.610,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass,Default pass unless 2/3 block,27000,180.000,22695,151.300,180.000,0.841,1.000,0.522,0.498,0.439,0.109,0.159,0.000,0.000,0.000,0.477,0.035,0.658,0.650,0.322,0.794,0.983,0.810,0.000,0.000,0.000,0.206,0.000,0.000,0.181,0.785,0.000,0.378,0.000,0.000,0.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-mediation,Default pass + mediated amendments,27000,180.000,23932,159.547,180.000,0.886,1.000,0.509,0.489,0.451,0.140,0.114,0.000,0.000,0.000,0.482,0.034,0.483,0.499,0.329,0.803,0.978,0.877,0.000,0.000,0.000,0.197,0.833,0.164,0.135,0.950,0.175,0.392,0.000,0.000,0.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-harm-threshold,Default pass + harm-weighted threshold,27000,180.000,20186,134.573,180.000,0.748,1.000,0.523,0.512,0.391,0.118,0.252,0.000,0.000,0.000,0.470,0.102,0.554,0.617,0.296,0.797,0.977,0.713,0.000,0.000,0.000,0.203,0.000,0.000,0.150,0.267,0.000,0.397,0.000,0.000,0.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-compensation,Default pass + compensation amendments,27000,180.000,22662,151.080,180.000,0.839,1.000,0.523,0.490,0.439,0.109,0.161,0.000,0.000,0.000,0.475,0.037,0.656,0.650,0.323,0.794,0.981,0.846,0.000,0.000,0.000,0.206,0.000,0.000,0.125,0.925,0.166,0.402,0.000,0.000,0.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-affected-consent,Default pass + affected-group consent,27000,180.000,20197,134.647,158.133,0.748,0.879,0.524,0.516,0.392,0.117,0.252,0.121,0.000,0.000,0.465,0.040,0.559,0.622,0.294,0.801,0.981,0.699,0.000,0.000,0.000,0.199,0.000,0.000,0.124,0.932,0.175,0.421,0.000,0.000,0.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,27000,180.000,22648,150.987,180.000,0.839,1.000,0.521,0.497,0.437,0.109,0.161,0.000,0.000,0.000,0.475,0.038,0.657,0.651,0.324,0.795,0.971,0.814,0.102,0.758,2.651,0.205,0.000,0.000,0.181,0.787,0.000,0.376,0.000,0.000,0.657,0.000,0.000,0.000,0.000,0.000,4.073,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-budgeted-lobbying-mediation,Default pass + budgeted lobbying + mediation,27000,180.000,23972,159.813,180.000,0.888,1.000,0.508,0.489,0.451,0.139,0.112,0.000,0.000,0.000,0.487,0.035,0.484,0.498,0.331,0.804,0.967,0.881,0.102,0.758,2.870,0.196,0.836,0.164,0.135,0.952,0.175,0.390,0.000,0.000,0.484,0.000,0.000,0.000,0.000,0.000,4.235,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-anti-capture-bundle,Default pass + anti-capture bundle,27000,180.000,18783,125.220,164.887,0.696,0.916,0.527,0.532,0.366,0.120,0.304,0.084,0.000,0.000,0.458,0.065,0.534,0.638,0.177,0.805,0.945,0.441,0.000,0.000,0.000,0.195,0.000,0.000,0.151,0.454,0.000,0.403,0.000,0.000,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,5167,34.447,34.760,0.191,0.193,0.569,0.635,0.109,0.231,0.809,0.540,0.267,0.000,0.254,0.573,0.065,0.254,0.320,0.846,0.371,0.635,0.000,0.000,0.000,0.154,0.000,0.000,0.105,0.115,0.000,0.536,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23174,154.493,180.000,0.858,1.000,0.500,0.482,0.430,0.104,0.142,0.000,0.000,0.166,0.484,0.093,0.632,0.598,0.315,0.798,0.930,0.800,0.000,0.000,0.000,0.202,0.000,0.000,0.189,0.828,0.000,0.356,0.000,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,5428,36.187,36.787,0.201,0.204,0.540,0.711,0.109,0.272,0.799,0.796,0.000,0.000,0.360,0.553,0.053,0.204,0.156,0.803,0.703,0.252,0.000,0.000,0.000,0.197,0.000,0.000,0.066,0.044,0.000,0.558,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-adaptive-track,Default pass + adaptive tracks,27000,180.000,11212,74.747,160.767,0.415,0.893,0.541,0.616,0.225,0.178,0.585,0.105,0.002,0.000,0.316,0.210,0.197,0.381,0.240,0.800,0.831,0.472,0.000,0.000,0.000,0.200,0.000,0.000,0.106,0.221,0.000,0.508,0.000,0.000,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-sunset-trial,Default pass + sunset trial,27000,180.000,11659,77.727,180.000,0.432,1.000,0.527,0.637,0.228,0.156,0.568,0.000,0.000,0.000,0.440,0.156,0.243,0.458,0.179,0.813,0.940,0.296,0.000,0.000,0.000,0.187,0.000,0.000,0.096,0.207,0.000,0.518,0.000,0.000,0.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-earned-credits,Default pass + earned proposal credits,27000,180.000,15209,101.393,119.933,0.563,0.666,0.523,0.526,0.295,0.120,0.437,0.334,0.000,0.000,0.465,0.270,0.412,0.601,0.285,0.801,0.756,0.661,0.000,0.000,0.000,0.199,0.000,0.000,0.160,0.443,0.000,0.407,0.000,0.000,0.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,bicameral-majority,Bicameral simple majority,27000,180.000,3501,23.340,180.000,0.130,1.000,0.609,0.639,0.079,0.279,0.870,0.000,0.000,0.000,0.000,0.706,0.039,0.224,0.371,0.815,0.202,0.733,0.000,0.000,0.000,0.185,0.000,0.000,0.102,0.078,0.000,0.564,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,presidential-veto,Bicameral majority + presidential veto,27000,180.000,2248,14.987,180.000,0.083,1.000,0.618,0.651,0.051,0.290,0.917,0.000,0.000,0.000,0.000,0.798,0.023,0.209,0.382,0.812,0.127,0.732,0.000,0.000,0.000,0.188,0.000,0.000,0.096,0.045,0.000,0.583,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1225,4
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority,Unicameral simple majority,27000,180.000,4527,30.180,180.000,0.168,1.000,0.573,0.653,0.096,0.239,0.832,0.000,0.000,0.000,0.000,0.599,0.060,0.281,0.223,0.802,0.513,0.423,0.000,0.000,0.000,0.198,0.000,0.000,0.084,0.078,0.000,0.563,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority-mediation,Unicameral majority + mediation,27000,180.000,5995,39.967,180.000,0.222,1.000,0.562,0.616,0.125,0.206,0.778,0.000,0.000,0.000,0.000,0.550,0.097,0.385,0.247,0.803,0.554,0.510,0.000,0.000,0.000,0.197,0.849,0.179,0.087,0.333,0.169,0.535,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,supermajority-60,Unicameral 60 percent passage,27000,180.000,868,5.787,180.000,0.032,1.000,0.645,0.737,0.021,0.378,0.968,0.000,0.000,0.000,0.000,0.900,0.005,0.110,0.238,0.789,0.090,0.406,0.000,0.000,0.000,0.211,0.000,0.000,0.049,0.012,0.000,0.678,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass,Default pass unless 2/3 block,27000,180.000,22480,149.867,180.000,0.833,1.000,0.517,0.475,0.431,0.090,0.167,0.000,0.000,0.000,0.482,0.033,0.728,0.747,0.270,0.791,0.994,0.648,0.000,0.000,0.000,0.209,0.000,0.000,0.181,0.775,0.000,0.370,0.000,0.000,0.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-mediation,Default pass + mediated amendments,27000,180.000,23462,156.413,180.000,0.869,1.000,0.498,0.476,0.433,0.123,0.131,0.000,0.000,0.000,0.522,0.031,0.521,0.557,0.272,0.806,0.994,0.675,0.000,0.000,0.000,0.194,0.852,0.183,0.138,0.933,0.168,0.389,0.000,0.000,0.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-harm-threshold,Default pass + harm-weighted threshold,27000,180.000,20168,134.453,180.000,0.747,1.000,0.519,0.487,0.387,0.097,0.253,0.000,0.000,0.000,0.482,0.098,0.628,0.718,0.253,0.793,0.992,0.587,0.000,0.000,0.000,0.207,0.000,0.000,0.154,0.260,0.000,0.387,0.000,0.000,0.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-compensation,Default pass + compensation amendments,27000,180.000,22471,149.807,180.000,0.832,1.000,0.517,0.468,0.431,0.090,0.168,0.000,0.000,0.000,0.487,0.034,0.725,0.744,0.271,0.791,0.994,0.673,0.000,0.000,0.000,0.209,0.000,0.000,0.129,0.922,0.158,0.392,0.000,0.000,0.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-affected-consent,Default pass + affected-group consent,27000,180.000,20206,134.707,159.153,0.748,0.884,0.518,0.490,0.388,0.097,0.252,0.116,0.000,0.000,0.480,0.035,0.625,0.712,0.253,0.797,0.994,0.580,0.000,0.000,0.000,0.203,0.000,0.000,0.129,0.943,0.168,0.410,0.000,0.000,0.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,27000,180.000,22429,149.527,180.000,0.831,1.000,0.517,0.476,0.429,0.090,0.169,0.000,0.000,0.000,0.488,0.038,0.726,0.746,0.272,0.792,0.989,0.651,0.073,0.665,3.096,0.208,0.000,0.000,0.181,0.773,0.000,0.369,0.000,0.000,0.726,0.000,0.000,0.000,0.000,0.000,5.424,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-budgeted-lobbying-mediation,Default pass + budgeted lobbying + mediation,27000,180.000,23481,156.540,180.000,0.870,1.000,0.497,0.476,0.432,0.123,0.130,0.000,0.000,0.000,0.528,0.030,0.520,0.557,0.274,0.807,0.990,0.679,0.073,0.665,3.272,0.193,0.853,0.183,0.138,0.934,0.168,0.388,0.000,0.000,0.520,0.000,0.000,0.000,0.000,0.000,5.677,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
